customer_id,status,churn_label,churn_category,churn_reason,gender,age,senior_citizen,married,num_dependents,zip_code,account_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds,area_id,city,latitutde,longitude,population
8745-PVESG,Stayed,No,,,Female,44,No,No,0,92067,VIZA-ALKSW,57,0,Yes,DSL,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,0.0,0.0,24,No,No,No,41.1,2258.25,0.0,339,Rancho Santa Fe,33.012751,-117.200617,7615
8775-LHDJH,Churned,Yes,Other,Don't know,Female,77,Yes,Yes,0,95136,WWJB-NEYBO,1,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,13.02,13.02,30,Yes,No,No,90.6,90.6,0.0,1117,San Jose,37.270938,-121.851046,36944
8917-FAEMR,Stayed,No,,,Female,28,No,No,0,94590,NPPQ-TLZWF,37,0,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,26.49,980.13,0,No,No,No,19.85,784.25,0.0,988,Vallejo,38.104705,-122.247387,37218
9090-SGQXL,Churned,Yes,Competitor,Competitor offered more data,Male,70,Yes,Yes,0,95005,MDVY-ELVXT,68,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,47.17,3207.56,29,Yes,Yes,No,105.3,7299.65,0.0,1061,Ben Lomond,37.078873,-122.090386,6407
9488-FVZCC,Stayed,No,,,Female,35,No,Yes,1,92376,EWXI-EBBXX,72,5,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,32.59,2346.48,14,No,Yes,Yes,79.5,5661.7,0.0,468,Rialto,34.109775,-117.378904,75882
9626-VFRGG,Stayed,No,,,Female,33,No,No,2,96130,MJAC-YGBMP,41,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,18.72,767.52,10,Yes,No,No,88.5,3645.05,0.0,1613,Susanville,40.559177,-120.612113,19440
9755-JHNMN,Stayed,No,,,Female,37,No,No,0,93304,HPBY-KLLEB,49,0,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,20.45,1002.05,23,No,No,No,67.4,3306.85,0.0,690,Bakersfield,35.339796,-119.023552,44588
0003-MKNFE,Stayed,No,,,Male,46,No,No,0,91206,VFUN-NFDPJ,9,0,Yes,Cable,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,10.69,96.21,10,No,Yes,Yes,59.9,542.4,38.33,184,Glendale,34.162515,-118.203869,31297
0942-KOWSM,Stayed,No,,,Female,24,No,Yes,0,92345,RBTF-VCMZN,30,4,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,15.94,478.2,53,Yes,Yes,Yes,80.8,2369.3,0.0,453,Hesperia,34.361387,-117.337509,68515
1534-OULXE,Stayed,No,,,Female,34,No,Yes,2,94027,KKWZ-COOYG,61,2,Yes,DSL,Yes,Yes,No,No,Yes,No,No,One Year,Yes,Bank Withdrawal,42.85,2613.85,11,No,No,No,49.7,2961.4,0.0,869,Atherton,37.454924,-122.203168,6876
1702-CCFNJ,Stayed,No,,,Male,39,No,Yes,0,90077,QBUI-JAVFL,52,3,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,44.65,2321.8,3,No,No,No,61.35,3169.55,0.0,61,Los Angeles,34.102084,-118.451629,10470
1760-CAZHT,Stayed,No,,,Male,55,No,No,3,91202,UKBH-DUBNG,25,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,3.07,76.75,0,No,No,No,20.8,460.2,21.81,180,Glendale,34.167926,-118.267539,21990
2560-PPCHE,Stayed,No,,,Female,22,No,No,0,92649,SXVF-SRJLV,65,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal,26.83,1743.95,59,Yes,Yes,Yes,105.05,6744.25,0.0,541,Huntington Beach,33.721917,-118.043237,32304
3327-YBAKM,Stayed,No,,,Female,31,No,Yes,0,92131,LIMD-UVHQD,64,10,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Credit Card,19.22,1230.08,21,Yes,Yes,Yes,96.9,6314.35,13.37,378,San Diego,32.89325,-117.087091,29283
3376-BMGFE,Churned,Yes,Dissatisfaction,Product dissatisfaction,Female,42,No,No,1,91016,VWZE-DXTGD,4,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,33.5,134.0,27,No,No,No,70.9,273.0,8.74,166,Monrovia,34.1528,-118.000482,41067
3462-BJQQA,Stayed,No,,,Female,23,No,No,0,94920,LPNW-DDSUX,6,0,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,34.42,206.52,42,Yes,No,No,89.75,552.65,0.0,1026,Belvedere Tiburon,37.885629,-122.46858,13065
3523-QRQLL,Churned,Yes,Competitor,Competitor offered more data,Female,22,No,Yes,0,96009,PKYO-VRZBW,22,1,Yes,DSL,Yes,Yes,No,No,No,Yes,No,One Year,Yes,Bank Withdrawal,35.04,770.88,76,Yes,Yes,Yes,69.5,1498.2,49.57,1525,Bieber,41.083464,-121.107929,595
3540-RZJYU,Churned,Yes,Dissatisfaction,Lack of self-service on Website,Female,21,No,No,0,95595,XFUJ-YPLHW,15,0,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,20.03,300.45,59,Yes,No,Yes,86.2,1270.2,0.0,1327,Zenia,40.170357,-123.417298,259
3663-MITLP,Churned,Yes,Dissatisfaction,Lack of self-service on Website,Female,43,No,No,0,93933,HFCH-CIFME,15,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,16.82,252.3,26,Yes,Yes,Yes,101.25,1457.25,0.0,850,Marina,36.689582,-121.758398,21759
3727-RJMEO,Churned,Yes,Competitor,Competitor had better devices,Male,34,No,Yes,0,94928,WPAD-VVMUG,6,3,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,8.59,51.54,28,Yes,No,No,82.85,460.25,48.95,1031,Rohnert Park,38.34719,-122.697822,42544
3736-BLEPA,Stayed,No,,,Male,50,No,No,0,95630,ZNDD-IRYVM,28,0,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal,13.69,383.32,12,Yes,No,No,91.25,2483.65,0.0,1351,Folsom,38.672638,-121.147403,51855
3739-YBWAB,Stayed,No,,,Male,37,No,Yes,0,90723,UUTE-HSOJY,36,7,Yes,Cable,Yes,No,No,No,Yes,No,Yes,One Year,No,Mailed Check,0.0,0.0,23,No,No,No,35.35,1317.95,0.0,140,Paramount,33.897122,-118.164432,55306
4456-RHSNB,Stayed,No,,,Female,43,No,Yes,1,92401,LYMY-SJFQB,19,3,Yes,DSL,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,7.42,140.98,17,No,No,No,49.6,962.9,0.0,478,San Bernardino,34.105935,-117.2914,1779
4614-NUVZD,Churned,Yes,Competitor,Competitor offered more data,Female,53,No,No,0,92807,NFVE-GGPVJ,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,22.86,22.86,24,No,Yes,Yes,81.1,81.1,0.0,576,Anaheim,33.848733,-117.788357,36301
4636-TVXVG,Stayed,No,,,Male,28,No,Yes,2,94973,DLHA-HHPDT,62,9,No,None,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,47.96,2973.52,0,No,No,No,19.95,1244.8,0.0,1057,Woodacre,38.005839,-122.638155,1449
4830-FAXFM,Stayed,No,,,Male,62,No,No,2,95550,SXWP-MBPJI,19,0,No,None,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,14.48,275.12,0,No,No,No,24.1,439.2,0.0,1305,Korbel,40.7666,-123.80458,155
4895-TMWIR,Churned,Yes,Competitor,Competitor made better offer,Male,79,Yes,Yes,0,92122,UUYJ-NCEKV,11,1,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,29.54,324.94,0,No,No,No,19.95,214.75,0.0,370,San Diego,32.85723,-117.209774,34902
4926-UMJZD,Stayed,No,,,Female,51,No,Yes,0,91759,JTXZ-YEODF,31,4,Yes,DSL,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,1.2,37.2,15,No,No,No,49.2,1498.55,0.0,265,Mt Baldy,34.231318,-117.662032,47
5153-LXKDT,Stayed,No,,,Male,51,No,Yes,3,94506,NKRB-SAZXE,68,1,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,18.47,1255.96,75,Yes,Yes,Yes,110.2,7467.5,0.0,927,Danville,37.791481,-121.903253,19777
5181-OABFK,Stayed,No,,,Female,59,No,Yes,3,95672,TEXP-GRLGZ,56,7,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,18.99,1063.44,53,No,No,No,61.3,3346.8,0.0,1384,Rescue,38.724322,-120.991237,3815
5222-IMUKT,Stayed,No,,,Male,40,No,No,0,95325,TKUW-LMTQL,32,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,47.3,1513.6,24,Yes,Yes,Yes,91.05,2871.5,0.0,1178,Hornitos,37.479926,-120.230424,128
5297-MDOIR,Stayed,No,,,Female,20,No,Yes,0,91754,ZIGF-HFFSM,63,7,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,One Year,Yes,Credit Card,34.51,2174.13,46,No,No,Yes,81.15,5224.5,0.0,263,Monterey Park,34.050322,-118.147037,33280
5301-GAUUY,Churned,Yes,Competitor,Competitor had better devices,Male,31,No,No,0,92661,XYSW-ATOLT,32,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,1.49,47.68,21,No,No,No,80.35,2596.15,0.0,548,Newport Beach,33.601309,-117.902304,4242
5353-WILCI,Stayed,No,,,Female,51,No,No,0,95206,XTTN-JAFOL,28,0,Yes,Cable,No,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,44.11,1235.08,15,No,No,No,56.05,1522.65,0.0,1126,Stockton,37.902422,-121.440029,49657
5543-QDCRY,Stayed,No,,,Male,38,No,No,0,94103,JUKT-RYKRE,4,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.76,83.04,30,Yes,No,No,56.4,234.85,0.0,891,San Francisco,37.773147,-122.411287,23036
5619-XZZKR,Stayed,No,,,Male,47,No,No,0,93454,LKRY-EBZTZ,4,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,6.86,27.44,0,No,No,No,19.95,68.2,0.0,726,Santa Maria,34.943523,-120.256729,30540
6108-OQZDQ,Churned,Yes,Attitude,Attitude of service provider,Female,21,No,Yes,0,93531,NYRV-PVUDJ,4,4,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,9.98,39.92,51,Yes,Yes,Yes,97.95,384.5,0.0,748,Keene,35.214982,-118.59049,1436
6478-HRRCZ,Stayed,No,,,Male,47,No,Yes,0,95978,OAAS-SRPIZ,32,7,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,One Year,No,Credit Card,44.45,1422.4,6,No,Yes,Yes,70.5,2201.75,0.0,1508,Stirling City,39.904002,-121.527823,28
6770-UAYGJ,Stayed,No,,,Female,23,No,Yes,2,93243,QWFF-YHKKC,49,8,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,33.65,1648.85,0,No,No,No,25.25,1211.65,0.0,659,Lebec,34.845861,-118.885163,1247
6837-HAEVO,Stayed,No,,,Male,47,No,Yes,2,92551,SYEJ-YSGUD,69,9,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,22.49,1551.81,11,Yes,Yes,Yes,105.0,7297.75,0.0,503,Moreno Valley,33.88274,-117.224878,22983
6917-YACBP,Stayed,No,,,Female,80,Yes,No,0,92027,EQOB-KQTHM,59,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,25.57,1508.63,5,No,No,No,89.75,5496.9,0.0,324,Escondido,33.141265,-116.967221,48690
6953-PBDIN,Stayed,No,,,Male,50,No,Yes,0,96112,WXCA-POHRU,70,4,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,38.58,2700.6,25,Yes,No,No,72.95,5265.55,0.0,1598,Fort Bidwell,41.932207,-120.135941,231
7137-RYLPP,Churned,Yes,Competitor,Competitor offered higher download speeds,Male,75,Yes,Yes,0,96074,NOFF-WCPQQ,37,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,46.61,1724.57,26,Yes,No,No,85.7,3171.15,0.0,1573,Paskenta,39.884395,-122.587513,263
7203-OYKCT,Stayed,No,,,Male,45,No,No,0,92266,TTJP-XEKDO,72,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,33.93,2442.96,18,Yes,Yes,Yes,104.95,7544.3,25.42,413,Palo Verde,33.3249,-114.758334,291
7244-KXYZN,Stayed,No,,,Female,25,No,No,0,95357,WBEZ-ZCQVF,24,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,5.98,143.52,0,No,No,No,20.45,527.35,0.0,1199,Modesto,37.670526,-120.877572,13343
7295-JOMMD,Churned,Yes,Competitor,Competitor made better offer,Female,34,No,No,0,95135,WORP-AWESQ,4,0,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,5.63,22.52,18,Yes,Yes,Yes,98.1,396.3,0.0,1116,San Jose,37.28682,-121.723877,15798
7569-NMZYQ,Stayed,No,,,Female,33,No,Yes,3,95461,ZMCT-XDTSJ,72,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,41.14,2962.08,53,Yes,Yes,Yes,118.75,8672.45,0.0,1264,Middletown,38.787446,-122.58675,7789
7890-VYYWG,Churned,Yes,Competitor,Competitor had better devices,Male,67,Yes,Yes,0,95982,OMKJ-ZEDEO,3,1,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,0.0,0.0,20,Yes,No,No,36.45,93.7,0.0,1511,Sutter,39.172777,-121.805845,3193
7912-SYRQT,Churned,Yes,Competitor,Competitor offered more data,Female,35,No,No,0,90042,ZIWX-BFIVK,7,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,18.99,132.93,23,No,No,No,75.1,552.95,0.0,39,Los Angeles,34.11572,-118.192754,64672
7926-IJOOU,Joined,No,,,Male,50,No,No,0,94116,SUXC-FDPFJ,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,16.36,16.36,0,No,No,No,19.3,19.3,0.0,902,San Francisco,37.74441,-122.486764,42959
8241-JUIQO,Stayed,No,,,Female,24,No,No,0,94086,VKEI-LOUWE,61,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,25.91,1580.51,0,No,No,No,19.45,1336.35,0.0,887,Sunnyvale,37.378541,-122.020456,64010
8455-HIRAQ,Stayed,No,,,Female,56,No,No,0,95608,AHSP-YRZKB,8,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,10.91,87.28,16,No,No,No,44.45,369.3,0.0,1334,Carmichael,38.626128,-121.328011,58830
8749-JMNKX,Churned,Yes,Dissatisfaction,Limited range of services,Male,80,Yes,Yes,0,90640,PDDA-YBOPM,51,1,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,22.14,1129.14,30,Yes,No,No,93.8,4750.95,0.0,124,Montebello,34.015217,-118.109962,62425
9058-CBREO,Churned,Yes,Dissatisfaction,Product dissatisfaction,Female,69,Yes,No,0,95388,KLQC-QMHST,1,0,Yes,Cable,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,22.56,22.56,2,No,No,No,50.55,50.55,0.0,1220,Winton,37.421299,-120.599587,11463
9107-UKCKY,Stayed,No,,,Male,36,No,Yes,0,93013,FVDU-NFUVS,61,7,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,27.88,1700.68,5,Yes,Yes,Yes,79.8,4914.8,0.0,609,Carpinteria,34.441398,-119.513163,17409
9133-AYJZG,Stayed,No,,,Female,40,No,No,0,94941,SOGI-HFPZT,23,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,14.45,332.35,19,Yes,Yes,Yes,98.7,2249.1,0.0,1040,Mill Valley,37.901371,-122.572024,28727
9191-MYQKX,Churned,Yes,Dissatisfaction,Service dissatisfaction,Female,34,No,Yes,5,90262,QAEE-QOGKV,7,1,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,8.69,60.83,53,No,No,No,75.15,496.9,0.0,82,Lynwood,33.923573,-118.200669,69850
9432-VOFYX,Stayed,No,,,Male,26,No,No,0,93215,EZKA-QJRGW,17,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,35.88,609.96,52,No,No,No,70.8,1207.0,0.0,642,Delano,35.772244,-119.209689,37280
9592-ERDKV,Stayed,No,,,Male,43,No,Yes,0,93250,HHHQ-CHXFQ,37,6,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Yes,One Year,No,Credit Card,9.26,342.62,28,Yes,Yes,Yes,79.25,2911.8,0.0,664,Mc Farland,35.666886,-119.186717,10781
9822-BIIGN,Stayed,No,,,Male,61,No,Yes,3,94024,ARQG-LSROP,53,0,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,27.56,1460.68,26,No,Yes,Yes,71.85,3827.9,0.0,867,Los Altos,37.352911,-122.093002,21496
9824-BEMCV,Churned,Yes,Competitor,Competitor offered higher download speeds,Male,58,No,Yes,0,95350,XNER-PUVYS,17,1,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,44.97,764.49,11,No,No,No,69.0,1149.65,0.0,1194,Modesto,37.671806,-121.007575,52872
0042-JVWOJ,Stayed,No,,,Male,64,No,No,0,95442,TIHV-XTQST,26,0,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,37.7,980.2,0,No,No,No,19.6,471.85,21.25,1247,Glen Ellen,38.368744,-122.522642,4101
0851-DFJKB,Stayed,No,,,Female,57,No,No,0,94518,ZLKZ-UYWKX,15,0,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,30.54,458.1,11,No,No,No,58.95,955.15,0.0,938,Concord,37.950248,-122.022455,27394
0970-ETWGE,Churned,Yes,Competitor,Competitor had better devices,Male,38,No,No,0,93205,UEXI-OGKWV,1,0,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,42.46,42.46,27,Yes,Yes,Yes,89.55,89.55,0.0,636,Bodfish,35.523991,-118.400432,1954
1093-YSWCA,Stayed,No,,,Male,45,No,No,0,92881,RCGH-EYLJV,11,0,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,17.12,188.32,0,No,No,No,19.55,223.15,26.32,599,Corona,33.833686,-117.513063,21911
1697-BCSHV,Stayed,No,,,Female,44,No,Yes,1,95637,OVFC-OMJZO,58,2,Yes,DSL,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,44.1,2557.8,19,Yes,No,No,66.8,3970.4,0.0,1358,Guinda,38.830739,-122.196202,228
2097-YVPKN,Stayed,No,,,Male,56,No,No,0,95448,SBFD-SDYRL,65,0,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,4.9,318.5,0,No,No,No,25.75,1654.75,41.74,1252,Healdsburg,38.618347,-122.908422,17979
2359-KMGLI,Churned,Yes,Competitor,Competitor had better devices,Male,52,No,No,0,92382,WCFK-ANDWQ,24,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,49.3,1183.2,20,No,No,No,80.25,1861.5,0.0,470,Running Springs,34.186211,-117.07683,5395
2926-JEJJC,Stayed,No,,,Female,26,No,No,0,92305,UQKS-XLMZK,8,0,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,5.27,42.16,0,No,No,No,20.2,140.95,0.0,429,Angelus Oaks,34.1678,-116.86433,301
2990-IAJSV,Stayed,No,,,Male,55,No,No,0,94110,OPFW-UNTHW,72,0,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,45.41,3269.52,20,Yes,Yes,Yes,92.0,6632.75,0.0,897,San Francisco,37.750021,-122.415201,74641
3594-IVHJZ,Joined,No,,,Female,31,No,No,0,96033,UDSY-OTSKU,2,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,47.19,94.38,0,No,No,No,20.45,42.45,0.0,1544,French Gulch,40.740138,-122.587476,373
3836-FZSDJ,Stayed,No,,,Male,69,Yes,Yes,0,93720,RTYH-BASDG,71,0,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,22.19,1575.49,0,No,No,No,24.85,1901.0,0.0,829,Fresno,36.878709,-119.7645,45087
3865-YIOTT,Stayed,No,,,Male,40,No,Yes,1,94110,TDBK-USBGO,72,1,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,11.67,840.24,26,Yes,Yes,Yes,106.1,7848.5,0.0,897,San Francisco,37.750021,-122.415201,74641
4236-UJPWO,Joined,No,,,Female,34,No,No,0,95002,IBPC-UYJIE,2,0,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.0,0.0,5,No,No,No,24.5,46.4,0.0,1058,Alviso,37.449537,-121.994813,2147
4395-PZMSN,Stayed,No,,,Male,67,Yes,No,0,94074,MKHO-PHORM,5,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Two Year,Yes,Bank Withdrawal,18.38,91.9,15,No,Yes,Yes,85.55,408.5,0.0,885,San Gregorio,37.331762,-122.341444,291
4472-VESGY,Stayed,No,,,Female,41,No,Yes,1,95938,CJAG-TJWEP,52,6,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,31.09,1616.68,28,No,Yes,Yes,98.15,4993.4,0.0,1475,Durham,39.607831,-121.777959,3524
4565-NLZBV,Stayed,No,,,Female,33,No,Yes,0,95549,UDOM-VPWEA,71,5,No,None,No,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,43.37,3079.27,0,No,No,No,24.65,1710.15,0.0,1304,Kneeland,40.664483,-123.865325,264
4929-BSTRX,Churned,Yes,Price,Lack of affordable download/upload speed,Female,61,No,No,0,93030,GSBR-JYYVH,1,0,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,1.59,1.59,14,Yes,No,No,53.55,53.55,0.0,614,Oxnard,34.223244,-119.18012,79736
4950-BDEUX,Stayed,No,,,Male,47,No,No,0,92308,LMQH-FRCLO,35,0,Yes,DSL,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.0,0.0,26,Yes,Yes,Yes,49.2,1701.65,0.0,430,Apple Valley,34.424926,-117.184503,28819
5236-XMZJY,Stayed,No,,,Female,27,No,No,0,90031,VSQR-NMFQC,42,0,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,22.08,927.36,26,No,No,No,59.65,2536.55,0.0,28,Los Angeles,34.085807,-118.206617,38415
5442-UTCVD,Churned,Yes,Attitude,Attitude of service provider,Male,53,No,No,0,94565,BLFU-RUDJC,3,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,43.72,131.16,21,No,Yes,Yes,91.85,257.05,0.0,969,Pittsburg,38.006047,-121.916834,78816
5609-CEBID,Churned,Yes,Competitor,Competitor had better devices,Female,77,Yes,No,0,92544,AWDI-XRVCT,20,0,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.73,974.6,12,No,Yes,No,94.1,1782.4,0.0,499,Hemet,33.644585,-116.871544,39264
5649-RXQTV,Stayed,No,,,Male,34,No,No,0,95511,GOKT-UXFDL,51,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,42.33,2158.83,2,Yes,Yes,Yes,99.0,5038.15,0.0,1286,Alderpoint,40.166028,-123.584144,261
5989-OMNJE,Stayed,No,,,Female,42,No,Yes,0,95492,SWDS-AXJRX,24,6,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.0,0.0,27,Yes,Yes,Yes,57.6,1367.75,0.0,1280,Windsor,38.527297,-122.810044,23701
6695-FRVEC,Stayed,No,,,Male,60,No,Yes,0,91506,TJMO-YQPTG,67,1,Yes,Cable,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,21.17,1418.39,13,No,No,No,60.4,3953.7,0.0,233,Burbank,34.169706,-118.323548,18539
6705-LXORM,Stayed,No,,,Female,79,Yes,Yes,0,92570,JUJJ-EVEKF,5,1,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,5.42,27.1,23,No,No,No,70.05,302.6,0.0,511,Perris,33.787298,-117.320676,36817
6712-OAWRH,Churned,Yes,Attitude,Attitude of support person,Female,79,Yes,No,0,92408,VCMK-QEULT,26,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,34.69,901.94,27,Yes,Yes,No,91.25,2351.8,0.0,482,San Bernardino,34.084909,-117.258107,12149
6726-NNFWD,Stayed,No,,,Female,74,Yes,Yes,0,92562,OOTK-OCDUC,71,10,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Two Year,No,Credit Card,16.26,1154.46,27,No,Yes,No,89.45,6435.25,0.0,508,Murrieta,33.548869,-117.334165,36149
6845-RGTYS,Churned,Yes,Competitor,Competitor made better offer,Female,29,No,Yes,0,92117,XDDW-AEJVC,47,1,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2.87,134.89,51,Yes,No,Yes,98.75,4533.7,0.0,365,San Diego,32.825086,-117.199424,51213
